id	name	num_orgs	num_tta_genes	num_fs	num_tta_fs_genes	descr
1008666	NULL	NULL	NULL	2	NULL	NULL
1008669	NULL	NULL	NULL	2	NULL	NULL
1008671	NULL	NULL	NULL	28	NULL	NULL
1008672	NULL	NULL	NULL	6	NULL	NULL
1008673	NULL	NULL	NULL	2	NULL	NULL
1008674	NULL	NULL	NULL	2	NULL	NULL
1008675	NULL	NULL	NULL	2	NULL	NULL
1008676	NULL	NULL	NULL	2	NULL	NULL
1008677	NULL	NULL	NULL	2	NULL	NULL
1008678	NULL	NULL	NULL	2	NULL	NULL
1008679	NULL	NULL	NULL	2	NULL	NULL
1008680	NULL	NULL	NULL	4	NULL	NULL
1008681	NULL	NULL	NULL	2	NULL	NULL
1008682	NULL	NULL	NULL	3	NULL	NULL
1008683	NULL	NULL	NULL	6	NULL	NULL
1008684	NULL	NULL	NULL	7	NULL	NULL
1008685	NULL	NULL	NULL	3	NULL	NULL
1008686	NULL	NULL	NULL	3	NULL	NULL
1008688	NULL	NULL	NULL	4	NULL	NULL
1008689	NULL	NULL	NULL	2	NULL	NULL
1008691	NULL	NULL	NULL	12	NULL	NULL
1008694	NULL	NULL	NULL	2	NULL	NULL
1008695	NULL	NULL	NULL	6	NULL	NULL
1008696	NULL	NULL	NULL	4	NULL	NULL
1008699	NULL	NULL	NULL	2	NULL	NULL
1008703	NULL	NULL	NULL	2	NULL	NULL
1008704	NULL	NULL	NULL	2	NULL	NULL
1008705	NULL	NULL	NULL	2	NULL	NULL
1008706	NULL	NULL	NULL	2	NULL	NULL
1008707	NULL	NULL	NULL	4	NULL	NULL
1008709	NULL	NULL	NULL	2	NULL	NULL
1008710	NULL	NULL	NULL	2	NULL	NULL
1008711	NULL	NULL	NULL	2	NULL	NULL
1008713	NULL	NULL	NULL	2	NULL	NULL
1008714	NULL	NULL	NULL	2	NULL	NULL
1008715	NULL	NULL	NULL	2	NULL	NULL
1008717	NULL	NULL	NULL	6	NULL	NULL
1008719	NULL	NULL	NULL	2	NULL	NULL
1008720	NULL	NULL	NULL	3	NULL	NULL
1008721	NULL	NULL	NULL	10	NULL	NULL
1008723	NULL	NULL	NULL	2	NULL	NULL
1008725	NULL	NULL	NULL	2	NULL	NULL
1008726	NULL	NULL	NULL	3	NULL	NULL
1008728	NULL	NULL	NULL	2	NULL	NULL
1008729	NULL	NULL	NULL	2	NULL	NULL
1008730	NULL	NULL	NULL	2	NULL	NULL
1008731	NULL	NULL	NULL	2	NULL	NULL
1008732	NULL	NULL	NULL	4	NULL	NULL
1008733	NULL	NULL	NULL	2	NULL	NULL
1008734	NULL	NULL	NULL	2	NULL	NULL
1008736	NULL	NULL	NULL	2	NULL	NULL
1008737	NULL	NULL	NULL	2	NULL	NULL
1008738	NULL	NULL	NULL	2	NULL	NULL
1008740	NULL	NULL	NULL	2	NULL	NULL
1008741	NULL	NULL	NULL	2	NULL	NULL
1008743	NULL	NULL	NULL	2	NULL	NULL
1008744	NULL	NULL	NULL	2	NULL	NULL
1008746	NULL	NULL	NULL	3	NULL	NULL
1008748	NULL	NULL	NULL	3	NULL	NULL
1008750	NULL	NULL	NULL	2	NULL	NULL
1008751	NULL	NULL	NULL	2	NULL	NULL
1008752	NULL	NULL	NULL	2	NULL	NULL
1008753	NULL	NULL	NULL	2	NULL	NULL
1008754	NULL	NULL	NULL	2	NULL	NULL
1008755	NULL	NULL	NULL	3	NULL	NULL
1008757	NULL	NULL	NULL	3	NULL	NULL
1008758	NULL	NULL	NULL	8	NULL	NULL
1008759	NULL	NULL	NULL	2	NULL	NULL
1008760	NULL	NULL	NULL	2	NULL	NULL
1008761	NULL	NULL	NULL	2	NULL	NULL
1008762	NULL	NULL	NULL	3	NULL	NULL
1008763	NULL	NULL	NULL	4	NULL	NULL
1008765	NULL	NULL	NULL	2	NULL	NULL
1008766	NULL	NULL	NULL	2	NULL	NULL
1008767	NULL	NULL	NULL	2	NULL	NULL
1008768	NULL	NULL	NULL	2	NULL	NULL
1008769	NULL	NULL	NULL	2	NULL	NULL
1008771	NULL	NULL	NULL	2	NULL	NULL
1008772	NULL	NULL	NULL	2	NULL	NULL
1008774	NULL	NULL	NULL	3	NULL	NULL
1008775	NULL	NULL	NULL	2	NULL	NULL
1008776	NULL	NULL	NULL	2	NULL	NULL
1008779	NULL	NULL	NULL	3	NULL	NULL
1008780	NULL	NULL	NULL	2	NULL	NULL
1008781	NULL	NULL	NULL	2	NULL	NULL
1008783	NULL	NULL	NULL	2	NULL	NULL
1008785	NULL	NULL	NULL	2	NULL	NULL
1008786	NULL	NULL	NULL	2	NULL	NULL
1008788	NULL	NULL	NULL	2	NULL	NULL
1008789	NULL	NULL	NULL	2	NULL	NULL
1008791	NULL	NULL	NULL	2	NULL	NULL
1008792	NULL	NULL	NULL	2	NULL	NULL
1008793	NULL	NULL	NULL	2	NULL	NULL
1008796	NULL	NULL	NULL	2	NULL	NULL
1008798	NULL	NULL	NULL	2	NULL	NULL
1008799	NULL	NULL	NULL	4	NULL	NULL
1008800	NULL	NULL	NULL	2	NULL	NULL
1008801	NULL	NULL	NULL	4	NULL	NULL
1008802	NULL	NULL	NULL	3	NULL	NULL
1008804	NULL	NULL	NULL	2	NULL	NULL
1008806	NULL	NULL	NULL	2	NULL	NULL
1008807	NULL	NULL	NULL	2	NULL	NULL
1008808	NULL	NULL	NULL	2	NULL	NULL
1008809	NULL	NULL	NULL	2	NULL	NULL
1008810	NULL	NULL	NULL	4	NULL	NULL
1008811	NULL	NULL	NULL	2	NULL	NULL
1008812	NULL	NULL	NULL	2	NULL	NULL
1008813	NULL	NULL	NULL	2	NULL	NULL
1008814	NULL	NULL	NULL	3	NULL	NULL
1008815	NULL	NULL	NULL	2	NULL	NULL
1008816	NULL	NULL	NULL	2	NULL	NULL
1008818	NULL	NULL	NULL	2	NULL	NULL
1008819	NULL	NULL	NULL	2	NULL	NULL
1008821	NULL	NULL	NULL	2	NULL	NULL
1008822	NULL	NULL	NULL	5	NULL	NULL
1008823	NULL	NULL	NULL	2	NULL	NULL
1008824	NULL	NULL	NULL	2	NULL	NULL
1008825	NULL	NULL	NULL	2	NULL	NULL
1008826	NULL	NULL	NULL	2	NULL	NULL
1008827	NULL	NULL	NULL	2	NULL	NULL
1008828	NULL	NULL	NULL	2	NULL	NULL
1008829	NULL	NULL	NULL	2	NULL	NULL
1008830	NULL	NULL	NULL	2	NULL	NULL
1008831	NULL	NULL	NULL	2	NULL	NULL
1008832	NULL	NULL	NULL	2	NULL	NULL
1008833	NULL	NULL	NULL	3	NULL	NULL
1008834	NULL	NULL	NULL	3	NULL	NULL
1008835	NULL	NULL	NULL	2	NULL	NULL
1008837	NULL	NULL	NULL	10	NULL	NULL
1008838	NULL	NULL	NULL	2	NULL	NULL
1008840	NULL	NULL	NULL	3	NULL	NULL
1008841	NULL	NULL	NULL	2	NULL	NULL
1008843	NULL	NULL	NULL	2	NULL	NULL
1008845	NULL	NULL	NULL	2	NULL	NULL
1008846	NULL	NULL	NULL	2	NULL	NULL
1008847	NULL	NULL	NULL	2	NULL	NULL
1008848	NULL	NULL	NULL	2	NULL	NULL
1008849	NULL	NULL	NULL	2	NULL	NULL
1008850	NULL	NULL	NULL	2	NULL	NULL
1008851	NULL	NULL	NULL	2	NULL	NULL
1008852	NULL	NULL	NULL	4	NULL	NULL
1008853	NULL	NULL	NULL	2	NULL	NULL
1008854	NULL	NULL	NULL	2	NULL	NULL
1008856	NULL	NULL	NULL	2	NULL	NULL
1008859	NULL	NULL	NULL	2	NULL	NULL
1008860	NULL	NULL	NULL	2	NULL	NULL
1008861	NULL	NULL	NULL	2	NULL	NULL
1008862	NULL	NULL	NULL	4	NULL	NULL
1008863	NULL	NULL	NULL	3	NULL	NULL
1008864	NULL	NULL	NULL	4	NULL	NULL
1008866	NULL	NULL	NULL	4	NULL	NULL
1008867	NULL	NULL	NULL	2	NULL	NULL
1008868	NULL	NULL	NULL	2	NULL	NULL
1008870	NULL	NULL	NULL	2	NULL	NULL
1008871	NULL	NULL	NULL	3	NULL	NULL
1008872	NULL	NULL	NULL	2	NULL	NULL
1008873	NULL	NULL	NULL	3	NULL	NULL
1008874	NULL	NULL	NULL	2	NULL	NULL
1008876	NULL	NULL	NULL	5	NULL	NULL
1008877	NULL	NULL	NULL	2	NULL	NULL
1008878	NULL	NULL	NULL	7	NULL	NULL
1008879	NULL	NULL	NULL	2	NULL	NULL
1008880	NULL	NULL	NULL	7	NULL	NULL
1008881	NULL	NULL	NULL	3	NULL	NULL
1008884	NULL	NULL	NULL	2	NULL	NULL
1008885	NULL	NULL	NULL	3	NULL	NULL
1008886	NULL	NULL	NULL	2	NULL	NULL
1008887	NULL	NULL	NULL	2	NULL	NULL
1008891	NULL	NULL	NULL	2	NULL	NULL
1008892	NULL	NULL	NULL	2	NULL	NULL
1008893	NULL	NULL	NULL	2	NULL	NULL
1008894	NULL	NULL	NULL	2	NULL	NULL
1008897	NULL	NULL	NULL	2	NULL	NULL
1008898	NULL	NULL	NULL	8	NULL	NULL
1008899	NULL	NULL	NULL	4	NULL	NULL
1008900	NULL	NULL	NULL	2	NULL	NULL
1008902	NULL	NULL	NULL	2	NULL	NULL
1008904	NULL	NULL	NULL	29	NULL	NULL
1008906	NULL	NULL	NULL	2	NULL	NULL
1008907	NULL	NULL	NULL	3	NULL	NULL
1008908	NULL	NULL	NULL	2	NULL	NULL
1008910	NULL	NULL	NULL	4	NULL	NULL
1008911	NULL	NULL	NULL	2	NULL	NULL
1008913	NULL	NULL	NULL	3	NULL	NULL
1008915	NULL	NULL	NULL	2	NULL	NULL
1008916	NULL	NULL	NULL	2	NULL	NULL
1008917	NULL	NULL	NULL	2	NULL	NULL
1008918	NULL	NULL	NULL	2	NULL	NULL
1008919	NULL	NULL	NULL	2	NULL	NULL
1008921	NULL	NULL	NULL	3	NULL	NULL
1008922	NULL	NULL	NULL	2	NULL	NULL
1008923	NULL	NULL	NULL	2	NULL	NULL
1008924	NULL	NULL	NULL	2	NULL	NULL
1008925	NULL	NULL	NULL	2	NULL	NULL
1008926	NULL	NULL	NULL	2	NULL	NULL
1008927	NULL	NULL	NULL	2	NULL	NULL
1008929	NULL	NULL	NULL	9	NULL	NULL
1008930	NULL	NULL	NULL	2	NULL	NULL
1008931	NULL	NULL	NULL	2	NULL	NULL
1008933	NULL	NULL	NULL	2	NULL	NULL
1008934	NULL	NULL	NULL	2	NULL	NULL
1008935	NULL	NULL	NULL	2	NULL	NULL
1008936	NULL	NULL	NULL	2	NULL	NULL
1008937	NULL	NULL	NULL	3	NULL	NULL
1008938	NULL	NULL	NULL	2	NULL	NULL
1008939	NULL	NULL	NULL	2	NULL	NULL
1008940	NULL	NULL	NULL	2	NULL	NULL
1008941	NULL	NULL	NULL	2	NULL	NULL
1008942	NULL	NULL	NULL	2	NULL	NULL
1008944	NULL	NULL	NULL	2	NULL	NULL
1008945	NULL	NULL	NULL	2	NULL	NULL
1008946	NULL	NULL	NULL	5	NULL	NULL
1008947	NULL	NULL	NULL	3	NULL	NULL
1008948	NULL	NULL	NULL	58	NULL	NULL
1008949	NULL	NULL	NULL	7	NULL	NULL
1008950	NULL	NULL	NULL	2	NULL	NULL
1008951	NULL	NULL	NULL	6	NULL	NULL
1008952	NULL	NULL	NULL	2	NULL	NULL
1008953	NULL	NULL	NULL	2	NULL	NULL
1008955	NULL	NULL	NULL	3	NULL	NULL
1008956	NULL	NULL	NULL	8	NULL	NULL
1008957	NULL	NULL	NULL	5	NULL	NULL
1008958	NULL	NULL	NULL	2	NULL	NULL
1008960	NULL	NULL	NULL	2	NULL	NULL
1008964	NULL	NULL	NULL	2	NULL	NULL
1008965	NULL	NULL	NULL	4	NULL	NULL
1008966	NULL	NULL	NULL	13	NULL	NULL
1008967	NULL	NULL	NULL	39	NULL	NULL
1008969	NULL	NULL	NULL	2	NULL	NULL
1008972	NULL	NULL	NULL	2	NULL	NULL
1008974	NULL	NULL	NULL	2	NULL	NULL
1008975	NULL	NULL	NULL	3	NULL	NULL
1008976	NULL	NULL	NULL	3	NULL	NULL
1008979	NULL	NULL	NULL	2	NULL	NULL
1008980	NULL	NULL	NULL	7	NULL	NULL
1008981	NULL	NULL	NULL	4	NULL	NULL
1008982	NULL	NULL	NULL	2	NULL	NULL
1008985	NULL	NULL	NULL	2	NULL	NULL
1008986	NULL	NULL	NULL	2	NULL	NULL
1008987	NULL	NULL	NULL	2	NULL	NULL
1008988	NULL	NULL	NULL	3	NULL	NULL
1008989	NULL	NULL	NULL	2	NULL	NULL
1008990	NULL	NULL	NULL	2	NULL	NULL
1008991	NULL	NULL	NULL	12	NULL	NULL
1008992	NULL	NULL	NULL	2	NULL	NULL
1008993	NULL	NULL	NULL	2	NULL	NULL
1008994	NULL	NULL	NULL	4	NULL	NULL
1008996	NULL	NULL	NULL	2	NULL	NULL
1008997	NULL	NULL	NULL	3	NULL	NULL
1008998	NULL	NULL	NULL	2	NULL	NULL
1008999	NULL	NULL	NULL	2	NULL	NULL
1009000	NULL	NULL	NULL	2	NULL	NULL
1009001	NULL	NULL	NULL	2	NULL	NULL
1009003	NULL	NULL	NULL	2	NULL	NULL
1009004	NULL	NULL	NULL	2	NULL	NULL
1009006	NULL	NULL	NULL	2	NULL	NULL
1009007	NULL	NULL	NULL	6	NULL	NULL
1009009	NULL	NULL	NULL	5	NULL	NULL
1009010	NULL	NULL	NULL	2	NULL	NULL
1009011	NULL	NULL	NULL	2	NULL	NULL
1009012	NULL	NULL	NULL	5	NULL	NULL
1009013	NULL	NULL	NULL	5	NULL	NULL
1009015	NULL	NULL	NULL	2	NULL	NULL
1009016	NULL	NULL	NULL	2	NULL	NULL
1009018	NULL	NULL	NULL	2	NULL	NULL
1009021	NULL	NULL	NULL	2	NULL	NULL
1009022	NULL	NULL	NULL	2	NULL	NULL
1009023	NULL	NULL	NULL	3	NULL	NULL
1009024	NULL	NULL	NULL	2	NULL	NULL
1009027	NULL	NULL	NULL	3	NULL	NULL
1009028	NULL	NULL	NULL	2	NULL	NULL
1009029	NULL	NULL	NULL	2	NULL	NULL
1009030	NULL	NULL	NULL	2	NULL	NULL
1009032	NULL	NULL	NULL	43	NULL	NULL
1009033	NULL	NULL	NULL	2	NULL	NULL
1009034	NULL	NULL	NULL	3	NULL	NULL
1009035	NULL	NULL	NULL	2	NULL	NULL
1009036	NULL	NULL	NULL	2	NULL	NULL
1009037	NULL	NULL	NULL	2	NULL	NULL
1009038	NULL	NULL	NULL	5	NULL	NULL
1009039	NULL	NULL	NULL	2	NULL	NULL
1009040	NULL	NULL	NULL	12	NULL	NULL
1009042	NULL	NULL	NULL	2	NULL	NULL
1009044	NULL	NULL	NULL	5	NULL	NULL
1009045	NULL	NULL	NULL	2	NULL	NULL
1009047	NULL	NULL	NULL	2	NULL	NULL
1009048	NULL	NULL	NULL	13	NULL	NULL
1009049	NULL	NULL	NULL	2	NULL	NULL
1009051	NULL	NULL	NULL	22	NULL	NULL
1009053	NULL	NULL	NULL	2	NULL	NULL
1009055	NULL	NULL	NULL	3	NULL	NULL
1009056	NULL	NULL	NULL	4	NULL	NULL
1009058	NULL	NULL	NULL	2	NULL	NULL
1009059	NULL	NULL	NULL	2	NULL	NULL
1009060	NULL	NULL	NULL	2	NULL	NULL
1009061	NULL	NULL	NULL	2	NULL	NULL
1009062	NULL	NULL	NULL	6	NULL	NULL
1009063	NULL	NULL	NULL	4	NULL	NULL
1009064	NULL	NULL	NULL	3	NULL	NULL
1009065	NULL	NULL	NULL	2	NULL	NULL
1009066	NULL	NULL	NULL	2	NULL	NULL
1009067	NULL	NULL	NULL	2	NULL	NULL
1009070	NULL	NULL	NULL	2	NULL	NULL
1009071	NULL	NULL	NULL	2	NULL	NULL
1009072	NULL	NULL	NULL	2	NULL	NULL
1009073	NULL	NULL	NULL	9	NULL	NULL
1009074	NULL	NULL	NULL	2	NULL	NULL
1009076	NULL	NULL	NULL	2	NULL	NULL
1009077	NULL	NULL	NULL	2	NULL	NULL
1009078	NULL	NULL	NULL	3	NULL	NULL
1009079	NULL	NULL	NULL	2	NULL	NULL
1009080	NULL	NULL	NULL	2	NULL	NULL
1009081	NULL	NULL	NULL	2	NULL	NULL
1009082	NULL	NULL	NULL	2	NULL	NULL
1009083	NULL	NULL	NULL	2	NULL	NULL
1009084	NULL	NULL	NULL	2	NULL	NULL
1009086	NULL	NULL	NULL	11	NULL	NULL
1009087	NULL	NULL	NULL	2	NULL	NULL
1009090	NULL	NULL	NULL	15	NULL	NULL
1009091	NULL	NULL	NULL	5	NULL	NULL
1009092	NULL	NULL	NULL	3	NULL	NULL
1009093	NULL	NULL	NULL	2	NULL	NULL
1009094	NULL	NULL	NULL	2	NULL	NULL
1009095	NULL	NULL	NULL	3	NULL	NULL
1009096	NULL	NULL	NULL	2	NULL	NULL
1009098	NULL	NULL	NULL	2	NULL	NULL
1009099	NULL	NULL	NULL	7	NULL	NULL
1009101	NULL	NULL	NULL	2	NULL	NULL
1009103	NULL	NULL	NULL	3	NULL	NULL
1009104	NULL	NULL	NULL	2	NULL	NULL
1009105	NULL	NULL	NULL	4	NULL	NULL
1009106	NULL	NULL	NULL	2	NULL	NULL
1009109	NULL	NULL	NULL	2	NULL	NULL
1009110	NULL	NULL	NULL	6	NULL	NULL
1009112	NULL	NULL	NULL	9	NULL	NULL
1009113	NULL	NULL	NULL	2	NULL	NULL
1009114	NULL	NULL	NULL	25	NULL	NULL
1009115	NULL	NULL	NULL	2	NULL	NULL
1009116	NULL	NULL	NULL	6	NULL	NULL
1009119	NULL	NULL	NULL	2	NULL	NULL
1009120	NULL	NULL	NULL	2	NULL	NULL
1009121	NULL	NULL	NULL	4	NULL	NULL
1009122	NULL	NULL	NULL	6	NULL	NULL
1009124	NULL	NULL	NULL	2	NULL	NULL
1009125	NULL	NULL	NULL	10	NULL	NULL
1009126	NULL	NULL	NULL	2	NULL	NULL
1009127	NULL	NULL	NULL	2	NULL	NULL
1009132	NULL	NULL	NULL	3	NULL	NULL
1009133	NULL	NULL	NULL	3	NULL	NULL
1009134	NULL	NULL	NULL	2	NULL	NULL
1009135	NULL	NULL	NULL	2	NULL	NULL
1009136	NULL	NULL	NULL	4	NULL	NULL
1009138	NULL	NULL	NULL	2	NULL	NULL
1009141	NULL	NULL	NULL	3	NULL	NULL
1009142	NULL	NULL	NULL	3	NULL	NULL
1009143	NULL	NULL	NULL	2	NULL	NULL
1009144	NULL	NULL	NULL	2	NULL	NULL
1009145	NULL	NULL	NULL	2	NULL	NULL
1009146	NULL	NULL	NULL	3	NULL	NULL
1009147	NULL	NULL	NULL	9	NULL	NULL
1009148	NULL	NULL	NULL	3	NULL	NULL
1009149	NULL	NULL	NULL	3	NULL	NULL
1009150	NULL	NULL	NULL	2	NULL	NULL
1009151	NULL	NULL	NULL	5	NULL	NULL
1009152	NULL	NULL	NULL	2	NULL	NULL
1009153	NULL	NULL	NULL	4	NULL	NULL
1009154	NULL	NULL	NULL	2	NULL	NULL
1009155	NULL	NULL	NULL	2	NULL	NULL
1009156	NULL	NULL	NULL	4	NULL	NULL
1009157	NULL	NULL	NULL	2	NULL	NULL
1009158	NULL	NULL	NULL	2	NULL	NULL
1009159	NULL	NULL	NULL	2	NULL	NULL
1009160	NULL	NULL	NULL	2	NULL	NULL
1009161	NULL	NULL	NULL	2	NULL	NULL
1009162	NULL	NULL	NULL	2	NULL	NULL
1009164	NULL	NULL	NULL	2	NULL	NULL
1009165	NULL	NULL	NULL	2	NULL	NULL
1009166	NULL	NULL	NULL	2	NULL	NULL
1009167	NULL	NULL	NULL	3	NULL	NULL
1009168	NULL	NULL	NULL	4	NULL	NULL
1009169	NULL	NULL	NULL	2	NULL	NULL
1009170	NULL	NULL	NULL	5	NULL	NULL
1009171	NULL	NULL	NULL	3	NULL	NULL
1009172	NULL	NULL	NULL	2	NULL	NULL
1009173	NULL	NULL	NULL	2	NULL	NULL
1009175	NULL	NULL	NULL	2	NULL	NULL
1009176	NULL	NULL	NULL	2	NULL	NULL
1009177	NULL	NULL	NULL	4	NULL	NULL
1009178	NULL	NULL	NULL	2	NULL	NULL
1009179	NULL	NULL	NULL	2	NULL	NULL
1009180	NULL	NULL	NULL	2	NULL	NULL
1009181	NULL	NULL	NULL	6	NULL	NULL
1009182	NULL	NULL	NULL	6	NULL	NULL
1009183	NULL	NULL	NULL	2	NULL	NULL
1009185	NULL	NULL	NULL	2	NULL	NULL
1009186	NULL	NULL	NULL	6	NULL	NULL
1009187	NULL	NULL	NULL	10	NULL	NULL
1009188	NULL	NULL	NULL	7	NULL	NULL
1009189	NULL	NULL	NULL	5	NULL	NULL
1009191	NULL	NULL	NULL	2	NULL	NULL
1009192	NULL	NULL	NULL	2	NULL	NULL
1009193	NULL	NULL	NULL	2	NULL	NULL
1009194	NULL	NULL	NULL	2	NULL	NULL
1009195	NULL	NULL	NULL	8	NULL	NULL
1009198	NULL	NULL	NULL	4	NULL	NULL
1009201	NULL	NULL	NULL	44	NULL	NULL
1009202	NULL	NULL	NULL	3	NULL	NULL
1009203	NULL	NULL	NULL	2	NULL	NULL
1009204	NULL	NULL	NULL	2	NULL	NULL
1009205	NULL	NULL	NULL	2	NULL	NULL
1009207	NULL	NULL	NULL	2	NULL	NULL
1009208	NULL	NULL	NULL	3	NULL	NULL
1009209	NULL	NULL	NULL	2	NULL	NULL
1009210	NULL	NULL	NULL	3	NULL	NULL
1009211	NULL	NULL	NULL	3	NULL	NULL
1009213	NULL	NULL	NULL	2	NULL	NULL
1009214	NULL	NULL	NULL	2	NULL	NULL
1009215	NULL	NULL	NULL	2	NULL	NULL
1009217	NULL	NULL	NULL	2	NULL	NULL
1009218	NULL	NULL	NULL	2	NULL	NULL
1009219	NULL	NULL	NULL	3	NULL	NULL
1009220	NULL	NULL	NULL	2	NULL	NULL
1009222	NULL	NULL	NULL	2	NULL	NULL
1009223	NULL	NULL	NULL	2	NULL	NULL
1009224	NULL	NULL	NULL	2	NULL	NULL
1009225	NULL	NULL	NULL	2	NULL	NULL
1009227	NULL	NULL	NULL	11	NULL	NULL
1009228	NULL	NULL	NULL	2	NULL	NULL
1009229	NULL	NULL	NULL	2	NULL	NULL
1009230	NULL	NULL	NULL	3	NULL	NULL
1009232	NULL	NULL	NULL	2	NULL	NULL
1009233	NULL	NULL	NULL	2	NULL	NULL
1009234	NULL	NULL	NULL	2	NULL	NULL
1009235	NULL	NULL	NULL	2	NULL	NULL
1009236	NULL	NULL	NULL	2	NULL	NULL
1009239	NULL	NULL	NULL	4	NULL	NULL
1009240	NULL	NULL	NULL	2	NULL	NULL
1009241	NULL	NULL	NULL	7	NULL	NULL
1009243	NULL	NULL	NULL	2	NULL	NULL
1009245	NULL	NULL	NULL	8	NULL	NULL
1009246	NULL	NULL	NULL	4	NULL	NULL
1009247	NULL	NULL	NULL	2	NULL	NULL
1009248	NULL	NULL	NULL	2	NULL	NULL
1009250	NULL	NULL	NULL	2	NULL	NULL
1009251	NULL	NULL	NULL	2	NULL	NULL
1009252	NULL	NULL	NULL	2	NULL	NULL
1009253	NULL	NULL	NULL	3	NULL	NULL
1009255	NULL	NULL	NULL	2	NULL	NULL
1009257	NULL	NULL	NULL	63	NULL	NULL
1009258	NULL	NULL	NULL	2	NULL	NULL
1009259	NULL	NULL	NULL	2	NULL	NULL
1009260	NULL	NULL	NULL	2	NULL	NULL
1009261	NULL	NULL	NULL	2	NULL	NULL
1009262	NULL	NULL	NULL	16	NULL	NULL
1009263	NULL	NULL	NULL	2	NULL	NULL
1009264	NULL	NULL	NULL	2	NULL	NULL
1009265	NULL	NULL	NULL	2	NULL	NULL
1009266	NULL	NULL	NULL	6	NULL	NULL
1009267	NULL	NULL	NULL	5	NULL	NULL
1009268	NULL	NULL	NULL	2	NULL	NULL
1009269	NULL	NULL	NULL	8	NULL	NULL
1009270	NULL	NULL	NULL	3	NULL	NULL
1009272	NULL	NULL	NULL	3	NULL	NULL
1009273	NULL	NULL	NULL	2	NULL	NULL
1009274	NULL	NULL	NULL	2	NULL	NULL
1009275	NULL	NULL	NULL	67	NULL	NULL
1009276	NULL	NULL	NULL	3	NULL	NULL
1009278	NULL	NULL	NULL	19	NULL	NULL
1009279	NULL	NULL	NULL	2	NULL	NULL
1009280	NULL	NULL	NULL	2	NULL	NULL
1009282	NULL	NULL	NULL	2	NULL	NULL
1009283	NULL	NULL	NULL	2	NULL	NULL
1009284	NULL	NULL	NULL	2	NULL	NULL
1009285	NULL	NULL	NULL	2	NULL	NULL
1009286	NULL	NULL	NULL	2	NULL	NULL
1009287	NULL	NULL	NULL	3	NULL	NULL
1009288	NULL	NULL	NULL	4	NULL	NULL
1009289	NULL	NULL	NULL	2	NULL	NULL
1009290	NULL	NULL	NULL	2	NULL	NULL
1009291	NULL	NULL	NULL	5	NULL	NULL
1009292	NULL	NULL	NULL	2	NULL	NULL
1009293	NULL	NULL	NULL	3	NULL	NULL
1009295	NULL	NULL	NULL	2	NULL	NULL
1009296	NULL	NULL	NULL	2	NULL	NULL
1009297	NULL	NULL	NULL	76	NULL	NULL
1009298	NULL	NULL	NULL	2	NULL	NULL
1009300	NULL	NULL	NULL	2	NULL	NULL
1009301	NULL	NULL	NULL	13	NULL	NULL
1009302	NULL	NULL	NULL	9	NULL	NULL
1009303	NULL	NULL	NULL	25	NULL	NULL
1009304	NULL	NULL	NULL	6	NULL	NULL
1009305	NULL	NULL	NULL	9	NULL	NULL
1009306	NULL	NULL	NULL	17	NULL	NULL
1009308	NULL	NULL	NULL	29	NULL	NULL
1009309	NULL	NULL	NULL	4	NULL	NULL
1009310	NULL	NULL	NULL	4	NULL	NULL
1009311	NULL	NULL	NULL	5	NULL	NULL
1009312	NULL	NULL	NULL	4	NULL	NULL
1009314	NULL	NULL	NULL	4	NULL	NULL
1009315	NULL	NULL	NULL	3	NULL	NULL
1009316	NULL	NULL	NULL	10	NULL	NULL
1009317	NULL	NULL	NULL	11	NULL	NULL
1009318	NULL	NULL	NULL	4	NULL	NULL
1009319	NULL	NULL	NULL	22	NULL	NULL
1009321	NULL	NULL	NULL	19	NULL	NULL
1009322	NULL	NULL	NULL	20	NULL	NULL
1009323	NULL	NULL	NULL	19	NULL	NULL
1009324	NULL	NULL	NULL	17	NULL	NULL
1009325	NULL	NULL	NULL	10	NULL	NULL
1009326	NULL	NULL	NULL	18	NULL	NULL
1009327	NULL	NULL	NULL	3	NULL	NULL
1009328	NULL	NULL	NULL	4	NULL	NULL
1009330	NULL	NULL	NULL	19	NULL	NULL
1009331	NULL	NULL	NULL	17	NULL	NULL
1009332	NULL	NULL	NULL	8	NULL	NULL
1009333	NULL	NULL	NULL	9	NULL	NULL
1009334	NULL	NULL	NULL	6	NULL	NULL
1009335	NULL	NULL	NULL	9	NULL	NULL
1009336	NULL	NULL	NULL	6	NULL	NULL
1009337	NULL	NULL	NULL	4	NULL	NULL
1009338	NULL	NULL	NULL	4	NULL	NULL
1009339	NULL	NULL	NULL	6	NULL	NULL
1009340	NULL	NULL	NULL	17	NULL	NULL
1009341	NULL	NULL	NULL	17	NULL	NULL
1009344	NULL	NULL	NULL	15	NULL	NULL
1009345	NULL	NULL	NULL	17	NULL	NULL
1009346	NULL	NULL	NULL	13	NULL	NULL
1009348	NULL	NULL	NULL	24	NULL	NULL
1009350	NULL	NULL	NULL	10	NULL	NULL
1009351	NULL	NULL	NULL	6	NULL	NULL
1009352	NULL	NULL	NULL	7	NULL	NULL
1009353	NULL	NULL	NULL	23	NULL	NULL
1009355	NULL	NULL	NULL	5	NULL	NULL
1009356	NULL	NULL	NULL	16	NULL	NULL
1009357	NULL	NULL	NULL	3	NULL	NULL
1009358	NULL	NULL	NULL	4	NULL	NULL
1009359	NULL	NULL	NULL	9	NULL	NULL
